question_id;question_text;years;num_years;response_alternatives;num_responses
4962;viktiga politiska frågor skolan/utbildningen;2000;1; Mycket viktig fråga |  Ganska viktig fråga |  Varken viktig eller oviktig fråga |  Ganska oviktig fråga |  Helt oviktig fråga;5
3991;viktiga politiska frågor sysselsättningen;1999, 2000;2; Mycket viktig fråga |  Ganska viktig fråga |  Varken viktig eller oviktig fråga |  Ganska oviktig fråga |  Helt oviktig fråga;5
3992;viktiga politiska frågor äldreomsorgen;1999, 2000;2; Mycket viktig fråga |  Ganska viktig fråga |  Varken viktig eller oviktig fråga |  Ganska oviktig fråga |  Helt oviktig fråga;5
4887;representation - grupper med olika sexuell läggning;2000;1; Mycket viktigt |  Ganska viktigt |  Inte särskilt viktigt |  Inte alls viktigt;4
4888;representation - kvinnor och män;2000;1; Mycket viktigt |  Ganska viktigt |  Inte särskilt viktigt |  Inte alls viktigt;4
4889;representation - olika geografiska områden i sverige;2000;1; Mycket viktigt |  Ganska viktigt |  Inte särskilt viktigt |  Inte alls viktigt;4
4890;representation - olika invandrargrupper;2000;1; Mycket viktigt |  Ganska viktigt |  Inte särskilt viktigt |  Inte alls viktigt;4
4891;representation - olika socialgrupper;2000;1; Mycket viktigt |  Ganska viktigt |  Inte särskilt viktigt |  Inte alls viktigt;4
4892;representation - olika åldrar;2000;1; Mycket viktigt |  Ganska viktigt |  Inte särskilt viktigt |  Inte alls viktigt;4
3825;egenskap dagstidning - bevakar de stora politiska nyheterna;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3826;egenskap dagstidning - bra på lokala nyheter;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3827;egenskap dagstidning - engagerande;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3828;egenskap dagstidning - har bra bilder;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3829;egenskap dagstidning - har en modern form;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3830;egenskap dagstidning - har ett intressant innehåll;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3831;egenskap dagstidning - innehåller ofta något oväntat;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3832;egenskap dagstidning - kommer i tid på morgonen;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3833;egenskap dagstidning - lätt att hitta i;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3834;egenskap dagstidning - lättläst;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3835;egenskap dagstidning - opartisk i nyheterna;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3836;egenskap dagstidning - prisvärd;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3837;egenskap dagstidning - stimulerande att läsa;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3838;egenskap dagstidning - sätter in enskilda frågor i ett större sammanhang;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3839;egenskap dagstidning - tillförlitlig;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3840;egenskap dagstidning - är njutbar att läsa;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
3841;egenskap dagstidning - är partipolitiskt obunden;1999, 2000;2; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Ganska oviktigt |  Helt oviktigt;5
4963;viktigt ett arbete där jag delvis kan jobba hemifrån;2000;1; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Inte särskilt viktigt |  Inte alls viktigt |  Vet ej;6
4964;viktigt ett arbete där jag har möjlighet att jobba med datorer och annan ny teknik;2000;1; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Inte särskilt viktigt |  Inte alls viktigt |  Vet ej;6
4965;viktigt ett arbete där jag slipper bli smutsig;2000;1; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Inte särskilt viktigt |  Inte alls viktigt |  Vet ej;6
4966;viktigt ett arbete där man för arbeta självständigt;2000;1; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Inte särskilt viktigt |  Inte alls viktigt |  Vet ej;6
4967;viktigt ett arbete där man kan styra sina arbetstider;2000;1; Mycket viktigt |  Ganska viktigt |  Varken viktigt eller oviktigt |  Inte särskilt viktigt |  Inte alls viktigt |  Vet ej;6
3865;hur mycket bör sverige satsa på biobränslen;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
3866;hur mycket bör sverige satsa på fossil-/naturgas;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
3867;hur mycket bör sverige satsa på kol;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
3868;hur mycket bör sverige satsa på kärnkraft;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
3869;hur mycket bör sverige satsa på olja;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
3870;hur mycket bör sverige satsa på solenergi;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
3871;hur mycket bör sverige satsa på vattenkraft;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
3872;hur mycket bör sverige satsa på vindkraft;1999, 2000;2; Satsa mer än idag |  Satsa ungefär som idag |  Satsa mindre än idag |  Helt avstå från energikällan |  Ingen åsikt;5
4729;eus konsekvens invandrare och flyktingar;2000;1; Stor förbättring |  Viss förbättring |  Varken förbättring eller försämring |  Viss försämring |  Stor försämring |  Ingen uppfattning;6
3855;eus konsekvens jämställdheten;1999, 2000;2; Stor förbättring |  Viss förbättring |  Varken förbättring eller försämring |  Viss försämring |  Stor försämring |  Ingen uppfattning;6
4803;journalist är en granskare av samhällets makthavare;2000;1; Stämmer helt |  Stämmer delvis |  Stämmer knappast |  Stämmer inte alls |  Ingen åsikt;5
4804;journalist är en neutral rapportår av det som sker i samhället;2000;1; Stämmer helt |  Stämmer delvis |  Stämmer knappast |  Stämmer inte alls |  Ingen åsikt;5
4805;journalist är en som enkelt kan förklara komplicerade händelser;2000;1; Stämmer helt |  Stämmer delvis |  Stämmer knappast |  Stämmer inte alls |  Ingen åsikt;5
4806;journalist är en som stimulerar nya tankar och idéer;2000;1; Stämmer helt |  Stämmer delvis |  Stämmer knappast |  Stämmer inte alls |  Ingen åsikt;5
4807;journalist är journalist är en kritiker av samhällets orättvisor;2000;1; Stämmer helt |  Stämmer delvis |  Stämmer knappast |  Stämmer inte alls |  Ingen åsikt;5
3858;förtroende - den lokala morgontidningen;1999, 2000;2; Tar aldrig del av mediet |  Mycket stort förtroende |  Ganska stort förtroende |  Varken stort eller litet förtroende |  Ganska litet förtroende |  Mycket litet förtroende;6
4855;läser rubrikannonser - bilannonser;2000;1; Varje dagar/nästan varje dag |  Någon gång i veckan |  Någon gång i månaden |  Mer sällan |  Aldrig |  Vet ej;6
4856;läser rubrikannonser - bostadsannonser;2000;1; Varje dagar/nästan varje dag |  Någon gång i veckan |  Någon gång i månaden |  Mer sällan |  Aldrig |  Vet ej;6
4857;läser rubrikannonser - hem-och hushållsannonser;2000;1; Varje dagar/nästan varje dag |  Någon gång i veckan |  Någon gång i månaden |  Mer sällan |  Aldrig |  Vet ej;6
4858;läser rubrikannonser - lediga platser;2000;1; Varje dagar/nästan varje dag |  Någon gång i veckan |  Någon gång i månaden |  Mer sällan |  Aldrig |  Vet ej;6
4859;läser rubrikannonser - nöjesannonser;2000;1; Varje dagar/nästan varje dag |  Någon gång i veckan |  Någon gång i månaden |  Mer sällan |  Aldrig |  Vet ej;6
4860;läser rubrikannonser - reseannonser;2000;1; Varje dagar/nästan varje dag |  Någon gång i veckan |  Någon gång i månaden |  Mer sällan |  Aldrig |  Vet ej;6
4972;vilket parti tycker du bäst om i den kommun där du bor;2000;1; Vänsterpartiet |  Socialdemokraterna |  Centerpartiet |  Folkpartiet |  Moderaterna |  Kristdemokraterna |  Miljöpartiet |  Annat parti;8
4973;vilket parti tycker du bäst om i eu-politiken;2000;1; Vänsterpartiet |  Socialdemokraterna |  Centerpartiet |  Folkpartiet |  Moderaterna |  Kristdemokraterna |  Miljöpartiet |  Annat parti;8
4974;vilket parti tycker du bäst om i rikspolitiken;2000;1; Vänsterpartiet |  Socialdemokraterna |  Centerpartiet |  Folkpartiet |  Moderaterna |  Kristdemokraterna |  Miljöpartiet |  Annat parti;8
4902;röstade på i kommunvalet;2000;1; Vänsterpartiet |  Socialdemokraterna |  Centerpartiet |  Folkpartiet |  Moderaterna |  Kristdemokraterna |  Miljöpartiet |  Annat parti |  Röstade blankt | Röstade ej | 1Var ej röstberättigad | 1Kommer inte ihåg;12
4903;röstade på i riksdagsvalet;2000;1; Vänsterpartiet |  Socialdemokraterna |  Centerpartiet |  Folkpartiet |  Moderaterna |  Kristdemokraterna |  Miljöpartiet |  Annat parti |  Röstade blankt | Röstade ej | 1Var ej röstberättigad | 1Kommer inte ihåg;12
4001;ökat/minskat användning efter internet av annat;1999, 2000;2; Ökat mycket |  Ökat något |  Vare sig ökat eller minskat |  Minskat något |  Minskat mycket;5
4002;ökat/minskat användning efter internet av bokläsning;1999, 2000;2; Ökat mycket |  Ökat något |  Vare sig ökat eller minskat |  Minskat något |  Minskat mycket;5
4003;ökat/minskat användning efter internet av radiolyssnande;1999, 2000;2; Ökat mycket |  Ökat något |  Vare sig ökat eller minskat |  Minskat något |  Minskat mycket;5
4004;ökat/minskat användning efter internet av telefonerande;1999, 2000;2; Ökat mycket |  Ökat något |  Vare sig ökat eller minskat |  Minskat något |  Minskat mycket;5
4988;ökat/minskat användning efter internet av tidskriftsläsning;2000;1; Ökat mycket |  Ökat något |  Vare sig ökat eller minskat |  Minskat något |  Minskat mycket;5
4005;ökat/minskat användning efter internet av tv-tittande;1999, 2000;2; Ökat mycket |  Ökat något |  Vare sig ökat eller minskat |  Minskat något |  Minskat mycket;5
4989;ökat/minskat användning efter internet ökat/minskat användning efter internet av dagstidningsläsning;2000;1; Ökat mycket |  Ökat något |  Vare sig ökat eller minskat |  Minskat något |  Minskat mycket;5
4701;du själv gudstroende (0) - ateist (10);2000;1;(0) | (1) | (2) | (3)  (4) | (5) | (6) | (7) | (8) | (9) | (10);11
4702;du själv lokalt orienterad (0) - globalt orienterad (10);2000;1;(0) | (1) | (2) | (3)  (4) | (5) | (6) | (7) | (8) | (9) | (10);11
4703;du själv realist (0) - idealist (10);2000;1;(0) | (1) | (2) | (3)  (4) | (5) | (6) | (7) | (8) | (9) | (10);11
4704;du själv traditionell (0) - modern (10);2000;1;(0) | (1) | (2) | (3)  (4) | (5) | (6) | (7) | (8) | (9) | (10);11
10082;vilket är/var ditt senaste yrke;2009, 2013, 2014, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024;12;(yrke/sysselsättning) | Har aldrig yrkesarbetat;2
11996;hur skulle du reagera om den morgontidning du läser plötsligt upphörde att ges ut;2006, 2012;1;...sakna tidningen mycket | ...sakna tidningen något | ...inte alls sakna tidningen | Vet ej;4
6063;kunnig inom djur och natur;2002;1;0 (Helt okunnig) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket kunnig);11
6064;kunnig inom historia;2002;1;0 (Helt okunnig) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket kunnig);11
6065;kunnig inom hälsa/medicin;2002;1;0 (Helt okunnig) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket kunnig);11
6066;kunnig inom it/data;2002;1;0 (Helt okunnig) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket kunnig);11
6067;kunnig inom matematik;2002;1;0 (Helt okunnig) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket kunnig);11
6068;kunnig inom samhällskunskap;2002;1;0 (Helt okunnig) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket kunnig);11
6069;kunnig inom svenska språket;2002;1;0 (Helt okunnig) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket kunnig);11
5840;effektivast när det gäller att påverka människor i miljövänlig riktning informationskampanjer;2002;1;0 (Ingen effekt alls) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket stor effekt);11
5841;effektivast när det gäller att påverka människor i miljövänlig riktning lagstiftning;2002;1;0 (Ingen effekt alls) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket stor effekt);11
5842;effektivast när det gäller att påverka människor i miljövänlig riktning rabatter/subventioner;2002;1;0 (Ingen effekt alls) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket stor effekt);11
5843;effektivast när det gäller att påverka människor i miljövänlig riktning skatter;2002;1;0 (Ingen effekt alls) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket stor effekt);11
6041;har själv kvinnliga egenskaper;2002;1;0 (Jag har få sådana egenskaper) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Jag har många sådana egenskaper);11
6042;har själv manliga egenskaper;2002;1;0 (Jag har få sådana egenskaper) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Jag har många sådana egenskaper);11
6261;var skulle du placera dig på en skala mellan mycket ung och mycket gammal;2002;1;0 (Mycket ung) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Mycket gammal);11
6322;är tillgången på jobb bättre eller sämre i ditt yrke/din bransch än i de flesta andra yrken/branscher i sverige;2002;1;0 (Tillgången på jobb är mycket sämre) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 (Tillgången på jobb är mycket bättre);11
3352;globaliseringen av ekonomin ledertill hög arbetslöshet i sverige;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3404;hur viktiga anser du att miljöfrågorna är, jämfört med andra samhällsfrågor;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3632;uppfattning om svensk industri den svenska industrin är internationellt konkurrenskraftig;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3633;uppfattning om svensk industri industriarbete är i allmänhet smutsigtoch monotont;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3634;uppfattning om svensk industri industrin tar sitt ansvar för miljön;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3635;uppfattning om svensk industri industrin är mer intresserad av vinster än av de anställdas arbetssituation;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3636;uppfattning om svensk industri risken för arbetsskador är storinom industrin;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3637;uppfattning om svensk industri utbildningsnivån är låg inom svensk industri;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3687;vilken siffra på den här skalan beskriver bäst hur du ser på arbete (inkl hushållsarbete och skolarbete) i förhållande till fritid och avkoppling;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3701;vilken utsträckning är du beredd att betala högre skatt om pengarna används till bibliotek i din kommun;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3711;är du beredd att arbeta aktivt i en miljöorganisation;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3712;är du beredd att avstå från miljöfarliga varor;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
3714;är du beredd att betala högre skatt om pengarna används till miljöändamål;1998;1;0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10;11
