question_id;question_text;parent_question;item;years;num_years;response_alternatives;num_responses;should_group_with;notes
2651;enligt din mening, i vilken utsträckning går det att lita på människor i allmänhet;;;1997, 1998, 2009;3;0 = Det går inte att lita på människor i allmänhet | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Det går att lita på människor i allmänhet;11;;
10564;påståenden om forskning det förekommer ofta fusk inom forskning;påståenden om forskning;;2009;1;0 = Helt felaktigt påstående | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Helt riktigt påstående | Ingen uppfattning;12;;
10565;påståenden om forskning forskare tar inte etiska frågor på allvar;påståenden om forskning;;2009;1;0 = Helt felaktigt påstående | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Helt riktigt påstående | Ingen uppfattning;12;;
10566;påståenden om forskning svensk forskning är internationellt konkurrenskraftig;påståenden om forskning;;2009;1;0 = Helt felaktigt påstående | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Helt riktigt påstående | Ingen uppfattning;12;;
10567;påståenden om forskning sverige har ett bra forskningsklimat;påståenden om forskning;;2009;1;0 = Helt felaktigt påstående | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Helt riktigt påstående | Ingen uppfattning;12;;
10568;påståenden om forskning ökad satsning på forskning ger ett bättre samhälle för alla;påståenden om forskning;;2009;1;0 = Helt felaktigt påstående | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Helt riktigt påstående | Ingen uppfattning;12;;
10230;fäst vid den kommun där du bor;fäst vid;;2009;1;0 = Inte alls fäst vid | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket fäst vid;11;;
10231;fäst vid det län/region där du bor;fäst vid;;2009;1;0 = Inte alls fäst vid | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket fäst vid;11;;
10232;fäst vid eu;fäst vid;;2009;1;0 = Inte alls fäst vid | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket fäst vid;11;;
10233;fäst vid europa;fäst vid;;2009;1;0 = Inte alls fäst vid | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket fäst vid;11;;
10234;fäst vid fäst vid den ort/kommundel där du bor;fäst vid;;2009;1;0 = Inte alls fäst vid | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket fäst vid;11;;
10235;fäst vid sverige;fäst vid;;2009;1;0 = Inte alls fäst vid | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket fäst vid;11;;
10091;aarsmod hushållets bil årsmodell;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10093;allmänt intresse ekonomi;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10094;allmänt intresse heminredning;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10095;allmänt intresse hälsa/medicin;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10096;allmänt intresse kultur;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10097;allmänt intresse kändisar;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10098;allmänt intresse lokalsamhället;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10099;allmänt intresse matlagning;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10100;allmänt intresse miljöfrågor;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10101;allmänt intresse mode/kläder;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10102;allmänt intresse natur och friluftsliv;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10103;allmänt intresse ny teknik;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10104;allmänt intresse nöje/underhållning;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10105;allmänt intresse resor;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10106;allmänt intresse shopping/gå i affärer;allmänt intresse;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10107;allmänt intresse sport;;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10108;allmänt intresse utseende/kroppsvård;;;2009;1;0 = Inte alls intresserad | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket intresserad;11;;
10092;allmänt hälsotillstånd;allmänt intresse;;2009;1;0 = Mycket dåligt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 = Mycket gott;11;;
2606;vilken utsträckning går det att lita på andra;;;1996;1;0 Det går inte att lita på människor i allmänhet | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Det går att lita på människor i allmänhet;11;;
4878;personer i omgivningen betalar någon svart;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
4879;personer i omgivningen dricker hembränt;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
4880;personer i omgivningen hjälper till vid en trafikolycka;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
4881;personer i omgivningen kår onykter;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
4882;personer i omgivningen lämnar in en upphittad plånbok;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
4883;personer i omgivningen skänker pengar till välgörande ändamål;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
4884;personer i omgivningen tar initiativ för trivseln i området;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
4885;personer i omgivningen undanhåller inkomst från beskattning;personer i omgivningen;;2000;1;Förekommer aldrig (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Mycket vanligt (10);11;;
2022;egen placering efter inställning kristna värden;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2095;placera partierna efter inställning kristna värden - centerpartiet;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2096;placera partierna efter inställning kristna värden - folkpartiet;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2097;placera partierna efter inställning kristna värden - kds;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2098;placera partierna efter inställning kristna värden - miljöpartiet;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2099;placera partierna efter inställning kristna värden - moderaterna;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2100;placera partierna efter inställning kristna värden - ny demokrati;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2101;placera partierna efter inställning kristna värden - socialdemokraterna;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
2102;placera partierna efter inställning kristna värden - vänsterpartiet;;;1994;1;0 Förordar ett samhälle där kristna värden spelar liten roll | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Förordar ett samhälle där kristna värden spelar stor roll;11;;
3496;påståenden om internet barn som har tillgång till internet lyckas bättre i skolan;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3497;påståenden om internet den som har internet behöver inte ha någon dagstidningsprenumeration;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3498;påståenden om internet inom en tioårsperiod kommer tidningar att förmedlas över internet och dagstidningar på papper att försvinna;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3499;påståenden om internet internet kommer på sikt att ersätta post och telefon;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3500;påståenden om internet internet är i första hand ett nöje för ungdomar;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3501;påståenden om internet internet är någonting man måste ha i sitt hem för att hänga med i utvecklingen;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3502;påståenden om internet internet är ännu så länge alltför komplicerat;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3503;påståenden om internet internet är överskattat som medium för att söka information;påståenden om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3627;uppfattning om internet en svaghet med ingernet är att det innehåller för få lokala annonser;uppfattning om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3628;uppfattning om internet internet ger både bättre och snabbare information än andra medier;uppfattning om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3629;uppfattning om internet internet kan aldrig ersätta känslan av att bläddra i en papperstidning eller bok;uppfattning om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3630;uppfattning om internet man för ut mer av nyheter och information genom internet än genom valiga tidningar;uppfattning om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3631;uppfattning om internet om internettidningar kunde presenteras på sladdlösaämedtagbara skärmar skulle jag vara beredd att överge papperstidningen;uppfattning om internet;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
3709;är det enligt din uppfattning riktigt eller felaktigt att sveriges television gör programmet expedition robinson;;;1998;1;0 Helt felaktigt | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Helt riktigt;11;;
2307;åsikter åtgärder för bättre miljö - acceptera civil olydnad för att skydda viktiga naturvärden;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2308;åsikter åtgärder för bättre miljö - bättre miljöinformation till allmänheten;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2309;åsikter åtgärder för bättre miljö - bättre miljöinformation till företagen;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2310;åsikter åtgärder för bättre miljö - engagera allmänheten i miljöarbetet;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2311;åsikter åtgärder för bättre miljö - högre skatt miljöfarlig verksamhet;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2312;åsikter åtgärder för bättre miljö - låta enskilda och organisationer föra naturens talan i domstol;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2313;åsikter åtgärder för bättre miljö - skärpt miljölagstiftning för allmänheten;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2314;åsikter åtgärder för bättre miljö - skärpt miljölagstiftning för företagen;;;1995;1;0 Inget bidrag alls till en bättre miljö | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket viktigt bidrag till en bättre miljö;11;;
2157;själv beredd göra arbeta aktivt i miljöorganisation;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2158;själv beredd göra avstå från miljöfarliga varor;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2159;själv beredd göra betala högre skatt om pengarna används till miljöändamål;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2160;själv beredd göra kompostera;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2161;själv beredd göra lämna in miljöfarligt avfall;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2554;själv beredd göra läsa miljöinformation som jag fått i brevlådan;;;1996;1;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2162;själv beredd göra minska bilåkandet;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2163;själv beredd göra sortera sopor;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2164;själv beredd göra spara energi i hemmet;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2165;själv beredd göra uppmuntra vänner och bekanta att bete sig mer miljövänligt;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2166;själv beredd göra välja ekologiskt producerade livsmedel;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2167;själv beredd göra välja miljömärkta varor;;;1995, 1996;2;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2555;själv beredd göra öka kollektivåkandet;;;1996;1;0 Inte alls beredd att göra | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 I mycket hög grad beredd att göra;11;;
2141;finansmarknaden bör ha att säga till om;;;1995, 1996;2;0 Litet att säga till om | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket att säga till om;11;;
2142;finansmarknaden har att säga till om;;;1995, 1996;2;0 Litet att säga till om | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Mycket att säga till om;11;;
2023;egen placering vänster-högerskala;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2103;placera partierna på vänster-höger skala - centerpartiet;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2104;placera partierna på vänster-höger skala - folkpartiet;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2105;placera partierna på vänster-höger skala - kds;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2106;placera partierna på vänster-höger skala - miljöpartiet;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2107;placera partierna på vänster-höger skala - moderaterna;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2108;placera partierna på vänster-höger skala - ny demokrati;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2109;placera partierna på vänster-höger skala - socialdemokraterna;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
2110;placera partierna på vänster-höger skala - vänsterpartiet;;;1994;1;0 Långt till vänster | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 Långt till höger;11;;
510;hur lång tid åt morgontidningen en genomsnittlig vardag efter kl 17.00;;;1987, 1997, 2008;1;0 min | ca 5 min | ca 10 min | ca 15 min | ca 20 min | ca 25 min | ca 30 min | ca 35 min | ca 40 min | ca 45 min | ca 50 min | ca 55 min | ca 60 min | över 60 min;14;;
511;hur lång tid åt morgontidningen en genomsnittlig vardag före kl 08.00;;;1987, 1997, 2003, 2004, 2008;1;0 min | ca 5 min | ca 10 min | ca 15 min | ca 20 min | ca 25 min | ca 30 min | ca 35 min | ca 40 min | ca 45 min | ca 50 min | ca 55 min | ca 60 min | över 60 min;14;;
512;hur lång tid åt morgontidningen en genomsnittlig vardag kl 08.00-12.00;;;1987, 1997;1;0 min | ca 5 min | ca 10 min | ca 15 min | ca 20 min | ca 25 min | ca 30 min | ca 35 min | ca 40 min | ca 45 min | ca 50 min | ca 55 min | ca 60 min | över 60 min;14;;
513;hur lång tid åt morgontidningen en genomsnittlig vardag kl 12.00-17.00;;;1987, 1997;1;0 min | ca 5 min | ca 10 min | ca 15 min | ca 20 min | ca 25 min | ca 30 min | ca 35 min | ca 40 min | ca 45 min | ca 50 min | ca 55 min | ca 60 min | över 60 min;14;;
